track_name,album_name,album_type,duration,release_year,artists,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,producers,writers,track_composers,track_genres,track_styles,track_moods,track_themes,album_duration,album_genres,album_styles,album_recording_date,album_recording_location,album_moods,album_themes,album_rating,billboard_hot_100_debut_date,billboard_hot_100_peak_pos,billboard_hot_100_peak_date,billboard_hot_100_weaks_on_chart,radio_songs_debut_date,radio_songs_peak_pos,radio_songs_peak_date,radio_songs_weaks_on_chart,digital_song_sales_debut_date,digital_song_sales_peak_pos,digital_song_sales_peak_date,digital_song_sales_weaks_on_chart,billboard_global_200_debut_date,billboard_global_200_peak_pos,billboard_global_200_peak_date,billboard_global_200_weaks_on_chart,mainstream_rock_airplay_debut_date,mainstream_rock_airplay_peak_pos,mainstream_rock_airplay_peak_date,mainstream_rock_airplay_weaks_on_chart,alternative_airplay_debut_date,alternative_airplay_peak_pos,alternative_airplay_peak_date,alternative_airplay_weaks_on_chart,rock_streaming_songs_debut_date,rock_streaming_songs_peak_pos,rock_streaming_songs_peak_date,rock_streaming_songs_weaks_on_chart,hot_alternative_songs_debut_date,hot_alternative_songs_peak_pos,hot_alternative_songs_peak_date,hot_alternative_songs_weaks_on_chart,alternative_streaming_songs_debut_date,alternative_streaming_songs_peak_pos,alternative_streaming_songs_peak_date,alternative_streaming_songs_weaks_on_chart,hot_rock_songs_debut_date,hot_rock_songs_peak_pos,hot_rock_songs_peak_date,hot_rock_songs_weaks_on_chart,lyricfind_global_debut_date,lyricfind_global_peak_pos,lyricfind_global_peak_date,lyricfind_global_weaks_on_chart,lyricfind_u.s._debut_date,lyricfind_u.s._peak_pos,lyricfind_u.s._peak_date,lyricfind_u.s._weaks_on_chart,hot_rock_&_alternative_songs_debut_date,hot_rock_&_alternative_songs_peak_pos,hot_rock_&_alternative_songs_peak_date,hot_rock_&_alternative_songs_weaks_on_chart,rock_digital_song_sales_debut_date,rock_digital_song_sales_peak_pos,rock_digital_song_sales_peak_date,rock_digital_song_sales_weaks_on_chart,alternative_digital_song_sales_debut_date,alternative_digital_song_sales_peak_pos,alternative_digital_song_sales_peak_date,alternative_digital_song_sales_weaks_on_chart,canadian_digital_song_sales_debut_date,canadian_digital_song_sales_peak_pos,canadian_digital_song_sales_peak_date,canadian_digital_song_sales_weaks_on_chart
Heartbreaker,With The Lights Out,box set,178,2004,Nirvana,0.000784,0.241,0.597,0.836,11,0.414,-8.399,1,0.0456,97.765,4,0.278,,,"John Bonham, John Paul Jones, Jimmy Page, Robert Plant",Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, Grunge","Aggressive, Fiery, Intense, Reckless, Visceral, Crunchy, Fierce, Rebellious, Energetic, Raucous, Urgent","Cool & Cocky, Guys Night Out, Hanging Out",3:35:54,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, Grunge","March, 1987 - February 5, 1994",,"Acerbic, Aggressive, Angst-Ridden, Cathartic, Fiery, Intense, Reckless, Tense/Anxious, Visceral, Bleak, Crunchy, Fierce, Spooky, Unsettling, Volatile, Cynical/Sarcastic, Gloomy, Manic, Paranoid, Rebellious, Angry, Brooding, Confrontational, Energetic, Harsh, Plaintive, Raucous, Reflective, Snide, Somber, Urgent, Yearning, Eerie, Intimate, Melancholy, Weary, Witty, Wry","Feeling Blue, Introspection, Revolution, Heartache, Rainy Day, Guys Night Out, Loss/Grief, Breakup",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anorexorcist,With The Lights Out,box set,163,2004,Nirvana,0.000337,0.321,0.973,0.744,9,0.173,-1.996,0,0.076,152.033,4,0.426,,,Kurt Cobain,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, Grunge","Aggressive, Angst-Ridden, Cathartic, Intense, Reckless, Visceral, Bleak, Crunchy, Fierce, Volatile, Gloomy, Rebellious, Angry, Confrontational, Energetic, Harsh, Raucous, Urgent","Cool & Cocky, Guys Night Out",3:35:54,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, Grunge","March, 1987 - February 5, 1994",,"Acerbic, Aggressive, Angst-Ridden, Cathartic, Fiery, Intense, Reckless, Tense/Anxious, Visceral, Bleak, Crunchy, Fierce, Spooky, Unsettling, Volatile, Cynical/Sarcastic, Gloomy, Manic, Paranoid, Rebellious, Angry, Brooding, Confrontational, Energetic, Harsh, Plaintive, Raucous, Reflective, Snide, Somber, Urgent, Yearning, Eerie, Intimate, Melancholy, Weary, Witty, Wry","Feeling Blue, Introspection, Revolution, Heartache, Rainy Day, Guys Night Out, Loss/Grief, Breakup",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
White Lace And Strange,With The Lights Out,box set,127,2004,Nirvana,0.00252,0.191,0.985,0.288,9,0.327,-2.372,1,0.227,172.851,4,0.543,,,Chris Bond,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, Grunge","Aggressive, Cathartic, Fiery, Intense, Reckless, Visceral, Crunchy, Fierce, Volatile, Manic, Paranoid, Rebellious, Energetic, Harsh, Raucous, Urgent","Cool & Cocky, Guys Night Out, Hanging Out",3:35:54,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, Grunge","March, 1987 - February 5, 1994",,"Acerbic, Aggressive, Angst-Ridden, Cathartic, Fiery, Intense, Reckless, Tense/Anxious, Visceral, Bleak, Crunchy, Fierce, Spooky, Unsettling, Volatile, Cynical/Sarcastic, Gloomy, Manic, Paranoid, Rebellious, Angry, Brooding, Confrontational, Energetic, Harsh, Plaintive, Raucous, Reflective, Snide, Somber, Urgent, Yearning, Eerie, Intimate, Melancholy, Weary, Witty, Wry","Feeling Blue, Introspection, Revolution, Heartache, Rainy Day, Guys Night Out, Loss/Grief, Breakup",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Help Me, I'M Hungry",With The Lights Out,box set,160,2004,Nirvana,0.129,0.44,0.919,0.757,9,0.255,-5.811,1,0.0738,108.088,4,0.374,,,Kurt Cobain,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, Grunge","Acerbic, Aggressive, Angst-Ridden, Cathartic, Intense, Reckless, Tense/Anxious, Visceral, Bleak, Crunchy, Unsettling, Volatile, Gloomy, Angry, Brooding, Confrontational, Energetic, Harsh, Snide","Hanging Out, Introspection, Reflection, Guys Night Out",3:35:54,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, Grunge","March, 1987 - February 5, 1994",,"Acerbic, Aggressive, Angst-Ridden, Cathartic, Fiery, Intense, Reckless, Tense/Anxious, Visceral, Bleak, Crunchy, Fierce, Spooky, Unsettling, Volatile, Cynical/Sarcastic, Gloomy, Manic, Paranoid, Rebellious, Angry, Brooding, Confrontational, Energetic, Harsh, Plaintive, Raucous, Reflective, Snide, Somber, Urgent, Yearning, Eerie, Intimate, Melancholy, Weary, Witty, Wry","Feeling Blue, Introspection, Revolution, Heartache, Rainy Day, Guys Night Out, Loss/Grief, Breakup",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mrs. Butterworth,With The Lights Out,box set,244,2004,Nirvana,0.00329,0.473,0.79,0.152,9,0.58,-6.666,0,0.0514,86.634,4,0.594,,,Kurt Cobain,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, Grunge","Acerbic, Aggressive, Angst-Ridden, Cathartic, Fiery, Intense, Reckless, Tense/Anxious, Visceral, Crunchy, Volatile, Cynical/Sarcastic, Rebellious, Angry, Brooding, Confrontational, Energetic, Harsh, Raucous, Snide, Urgent","Cool & Cocky, Guys Night Out",3:35:54,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, Grunge","March, 1987 - February 5, 1994",,"Acerbic, Aggressive, Angst-Ridden, Cathartic, Fiery, Intense, Reckless, Tense/Anxious, Visceral, Bleak, Crunchy, Fierce, Spooky, Unsettling, Volatile, Cynical/Sarcastic, Gloomy, Manic, Paranoid, Rebellious, Angry, Brooding, Confrontational, Energetic, Harsh, Plaintive, Raucous, Reflective, Snide, Somber, Urgent, Yearning, Eerie, Intimate, Melancholy, Weary, Witty, Wry","Feeling Blue, Introspection, Revolution, Heartache, Rainy Day, Guys Night Out, Loss/Grief, Breakup",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
If You Must,With The Lights Out,box set,239,2004,Nirvana,0.0015,0.456,0.864,0.00359,4,0.217,-2.691,1,0.0346,102.626,3,0.442,Jack Endino,Kurt Cobain,Kurt Cobain,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, Grunge","Acerbic, Angst-Ridden, Cathartic, Intense, Tense/Anxious, Visceral, Spooky, Unsettling, Volatile, Cynical/Sarcastic, Gloomy, Paranoid, Brooding, Confrontational, Harsh, Somber, Urgent","Hanging Out, Introspection, Reflection",3:35:54,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, Grunge","March, 1987 - February 5, 1994",,"Acerbic, Aggressive, Angst-Ridden, Cathartic, Fiery, Intense, Reckless, Tense/Anxious, Visceral, Bleak, Crunchy, Fierce, Spooky, Unsettling, Volatile, Cynical/Sarcastic, Gloomy, Manic, Paranoid, Rebellious, Angry, Brooding, Confrontational, Energetic, Harsh, Plaintive, Raucous, Reflective, Snide, Somber, Urgent, Yearning, Eerie, Intimate, Melancholy, Weary, Witty, Wry","Feeling Blue, Introspection, Revolution, Heartache, Rainy Day, Guys Night Out, Loss/Grief, Breakup",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pen Cap Chew,With The Lights Out,box set,180,2004,Nirvana,0.0333,0.501,0.815,0.0219,10,0.05,-4.62,0,0.0487,88.657,4,0.234,Jack Endino,Kurt Cobain,Kurt Cobain,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, Grunge","Aggressive, Angst-Ridden, Cathartic, Intense, Reckless, Tense/Anxious, Visceral, Crunchy, Volatile, Rebellious, Brooding, Confrontational, Energetic, Somber, Urgent","Feeling Blue, Introspection, Revolution, Heartache, Rainy Day, Cool & Cocky, Guys Night Out, Late Night, Loss/Grief, Reflection, Breakup",3:35:54,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, Grunge","March, 1987 - February 5, 1994",,"Acerbic, Aggressive, Angst-Ridden, Cathartic, Fiery, Intense, Reckless, Tense/Anxious, Visceral, Bleak, Crunchy, Fierce, Spooky, Unsettling, Volatile, Cynical/Sarcastic, Gloomy, Manic, Paranoid, Rebellious, Angry, Brooding, Confrontational, Energetic, Harsh, Plaintive, Raucous, Reflective, Snide, Somber, Urgent, Yearning, Eerie, Intimate, Melancholy, Weary, Witty, Wry","Feeling Blue, Introspection, Revolution, Heartache, Rainy Day, Guys Night Out, Loss/Grief, Breakup",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Downer,With The Lights Out,box set,103,2004,Nirvana,0.48,0.351,0.955,0,4,0.837,-5.551,1,0.147,102.786,4,0.638,,,"Kurt Cobain, Krist Novoselic",Pop/Rock,"Alternative/Indie Rock, Grunge, Alternative Pop/Rock","Fiery, Intense, Reckless, Tense/Anxious, Angst-Ridden, Crunchy, Volatile, Aggressive, Cynical/Sarcastic, Harsh, Rebellious, Snide, Brooding, Confrontational, Energetic, Urgent, Visceral, Raucous, Cathartic","Cool & Cocky, Guys Night Out, Late Night",3:35:54,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, Grunge","March, 1987 - February 5, 1994",,"Acerbic, Aggressive, Angst-Ridden, Cathartic, Fiery, Intense, Reckless, Tense/Anxious, Visceral, Bleak, Crunchy, Fierce, Spooky, Unsettling, Volatile, Cynical/Sarcastic, Gloomy, Manic, Paranoid, Rebellious, Angry, Brooding, Confrontational, Energetic, Harsh, Plaintive, Raucous, Reflective, Snide, Somber, Urgent, Yearning, Eerie, Intimate, Melancholy, Weary, Witty, Wry","Feeling Blue, Introspection, Revolution, Heartache, Rainy Day, Guys Night Out, Loss/Grief, Breakup",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Floyd The Barber,With The Lights Out,box set,151,2004,Nirvana,0.154,0.232,0.964,0.0199,4,0.109,-4.877,1,0.151,137.491,4,0.198,,,Kurt Cobain,Pop/Rock,"Alternative/Indie Rock, Grunge, Alternative Pop/Rock","Cathartic, Intense, Angst-Ridden, Crunchy, Volatile, Aggressive, Cynical/Sarcastic, Harsh, Paranoid, Energetic, Visceral, Acerbic, Raucous, Brooding, Snide","Cool & Cocky, Guys Night Out",3:35:54,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, Grunge","March, 1987 - February 5, 1994",,"Acerbic, Aggressive, Angst-Ridden, Cathartic, Fiery, Intense, Reckless, Tense/Anxious, Visceral, Bleak, Crunchy, Fierce, Spooky, Unsettling, Volatile, Cynical/Sarcastic, Gloomy, Manic, Paranoid, Rebellious, Angry, Brooding, Confrontational, Energetic, Harsh, Plaintive, Raucous, Reflective, Snide, Somber, Urgent, Yearning, Eerie, Intimate, Melancholy, Weary, Witty, Wry","Feeling Blue, Introspection, Revolution, Heartache, Rainy Day, Guys Night Out, Loss/Grief, Breakup",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Raunchola/Moby Dick,With The Lights Out,box set,383,2004,Nirvana,0.00743,0.201,0.973,0.685,6,0.548,-5.402,1,0.356,85.419,4,0.0696,,,"John Bonham, Kurt Cobain, John Paul Jones, Jimmy Page",Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, Grunge","Acerbic, Aggressive, Cathartic, Fiery, Intense, Reckless, Tense/Anxious, Visceral, Crunchy, Volatile, Manic, Angry, Confrontational, Energetic, Raucous, Urgent","Cool & Cocky, Guys Night Out, Late Night",3:35:54,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, Grunge","March, 1987 - February 5, 1994",,"Acerbic, Aggressive, Angst-Ridden, Cathartic, Fiery, Intense, Reckless, Tense/Anxious, Visceral, Bleak, Crunchy, Fierce, Spooky, Unsettling, Volatile, Cynical/Sarcastic, Gloomy, Manic, Paranoid, Rebellious, Angry, Brooding, Confrontational, Energetic, Harsh, Plaintive, Raucous, Reflective, Snide, Somber, Urgent, Yearning, Eerie, Intimate, Melancholy, Weary, Witty, Wry","Feeling Blue, Introspection, Revolution, Heartache, Rainy Day, Guys Night Out, Loss/Grief, Breakup",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Beans,With The Lights Out,box set,91,2004,Nirvana,0.463,0.592,0.246,0,8,0.265,-10.527,0,0.362,145.515,4,0.727,,,Kurt Cobain,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, Grunge","Unsettling, Playful, Quirky, Silly, Trippy","Hanging Out, Mischief",3:35:54,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, Grunge","March, 1987 - February 5, 1994",,"Acerbic, Aggressive, Angst-Ridden, Cathartic, Fiery, Intense, Reckless, Tense/Anxious, Visceral, Bleak, Crunchy, Fierce, Spooky, Unsettling, Volatile, Cynical/Sarcastic, Gloomy, Manic, Paranoid, Rebellious, Angry, Brooding, Confrontational, Energetic, Harsh, Plaintive, Raucous, Reflective, Snide, Somber, Urgent, Yearning, Eerie, Intimate, Melancholy, Weary, Witty, Wry","Feeling Blue, Introspection, Revolution, Heartache, Rainy Day, Guys Night Out, Loss/Grief, Breakup",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Don'T Want It All,With The Lights Out,box set,143,2004,Nirvana,0.0671,0.596,0.511,0.795,8,0.146,-8.688,0,0.125,143.189,4,0.248,,,Kurt Cobain,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, Grunge","Angst-Ridden, Intense, Bleak, Spooky, Cynical/Sarcastic, Gloomy, Paranoid, Brooding, Reflective, Somber, Yearning, Eerie, Intimate, Melancholy, Nocturnal, Weary","Feeling Blue, Heartache, Introspection, Late Night, Reflection",3:35:54,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, Grunge","March, 1987 - February 5, 1994",,"Acerbic, Aggressive, Angst-Ridden, Cathartic, Fiery, Intense, Reckless, Tense/Anxious, Visceral, Bleak, Crunchy, Fierce, Spooky, Unsettling, Volatile, Cynical/Sarcastic, Gloomy, Manic, Paranoid, Rebellious, Angry, Brooding, Confrontational, Energetic, Harsh, Plaintive, Raucous, Reflective, Snide, Somber, Urgent, Yearning, Eerie, Intimate, Melancholy, Weary, Witty, Wry","Feeling Blue, Introspection, Revolution, Heartache, Rainy Day, Guys Night Out, Loss/Grief, Breakup",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clean Up Before She Comes,With The Lights Out,box set,190,2004,Nirvana,0.177,0.61,0.388,0.202,3,0.386,-9.286,1,0.0598,122.202,4,0.694,,,Kurt Cobain,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, Grunge","Intense, Tense/Anxious, Visceral, Bleak, Unsettling, Volatile, Cynical/Sarcastic, Paranoid, Brooding, Reflective, Somber, Urgent, Eerie, Intimate","Feeling Blue, Introspection, Revolution, Heartache, Rainy Day, Cool & Cocky, Guys Night Out, Late Night, Loss/Grief, Reflection, Breakup",3:35:54,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, Grunge","March, 1987 - February 5, 1994",,"Acerbic, Aggressive, Angst-Ridden, Cathartic, Fiery, Intense, Reckless, Tense/Anxious, Visceral, Bleak, Crunchy, Fierce, Spooky, Unsettling, Volatile, Cynical/Sarcastic, Gloomy, Manic, Paranoid, Rebellious, Angry, Brooding, Confrontational, Energetic, Harsh, Plaintive, Raucous, Reflective, Snide, Somber, Urgent, Yearning, Eerie, Intimate, Melancholy, Weary, Witty, Wry","Feeling Blue, Introspection, Revolution, Heartache, Rainy Day, Guys Night Out, Loss/Grief, Breakup",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Polly,With The Lights Out,box set,148,2004,Nirvana,0.749,0.445,0.637,1.97E-05,6,0.0766,-5.94,1,0.0466,129.564,4,0.692,,,"Kurt Cobain, Dave Grohl, Nirvana, Krist Novoselic",Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, Grunge","Bleak, Angst-Ridden, Eerie, Fiery, Somber, Aggressive, Austere, Brooding, Gloomy, Intense, Melancholy, Nihilistic, Restrained, Ominous, Paranoid","Heartache, Solitude, Introspection, Jealousy, Rainy Day",3:35:54,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, Grunge","March, 1987 - February 5, 1994",,"Acerbic, Aggressive, Angst-Ridden, Cathartic, Fiery, Intense, Reckless, Tense/Anxious, Visceral, Bleak, Crunchy, Fierce, Spooky, Unsettling, Volatile, Cynical/Sarcastic, Gloomy, Manic, Paranoid, Rebellious, Angry, Brooding, Confrontational, Energetic, Harsh, Plaintive, Raucous, Reflective, Snide, Somber, Urgent, Yearning, Eerie, Intimate, Melancholy, Weary, Witty, Wry","Feeling Blue, Introspection, Revolution, Heartache, Rainy Day, Guys Night Out, Loss/Grief, Breakup",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
About A Girl,With The Lights Out,box set,162,2004,Nirvana,0.641,0.478,0.45,0.858,2,0.0875,-11.5,0,0.0295,115.829,4,0.339,,,Kurt Cobain,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, Grunge","Yearning, Brooding, Earnest, Intimate, Melancholy, Angst-Ridden, Hypnotic, Plaintive, Reflective, Wistful, Searching, Bittersweet, Flowing","Heartache, Introspection, Breakup, Feeling Blue, Reflection, Sex, Rainy Day",3:35:54,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, Grunge","March, 1987 - February 5, 1994",,"Acerbic, Aggressive, Angst-Ridden, Cathartic, Fiery, Intense, Reckless, Tense/Anxious, Visceral, Bleak, Crunchy, Fierce, Spooky, Unsettling, Volatile, Cynical/Sarcastic, Gloomy, Manic, Paranoid, Rebellious, Angry, Brooding, Confrontational, Energetic, Harsh, Plaintive, Raucous, Reflective, Snide, Somber, Urgent, Yearning, Eerie, Intimate, Melancholy, Weary, Witty, Wry","Feeling Blue, Introspection, Revolution, Heartache, Rainy Day, Guys Night Out, Loss/Grief, Breakup",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Blandest,With The Lights Out,box set,235,2004,Nirvana,3.42E-05,0.291,0.973,0.0119,10,0.191,-3.325,0,0.102,122.159,4,0.286,Jack Endino,Kurt Cobain,Kurt Cobain,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, Grunge","Acerbic, Angst-Ridden, Cathartic, Intense, Tense/Anxious, Visceral, Crunchy, Volatile, Cynical/Sarcastic, Gloomy, Paranoid, Rebellious, Brooding, Energetic, Harsh, Somber, Urgent, Yearning, Eerie, Intimate, Weary","Feeling Blue, Introspection, Cool & Cocky, Guys Night Out, Heartache, Late Night",3:35:54,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, Grunge","March, 1987 - February 5, 1994",,"Acerbic, Aggressive, Angst-Ridden, Cathartic, Fiery, Intense, Reckless, Tense/Anxious, Visceral, Bleak, Crunchy, Fierce, Spooky, Unsettling, Volatile, Cynical/Sarcastic, Gloomy, Manic, Paranoid, Rebellious, Angry, Brooding, Confrontational, Energetic, Harsh, Plaintive, Raucous, Reflective, Snide, Somber, Urgent, Yearning, Eerie, Intimate, Melancholy, Weary, Witty, Wry","Feeling Blue, Introspection, Revolution, Heartache, Rainy Day, Guys Night Out, Loss/Grief, Breakup",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dive,With The Lights Out,box set,288,2004,Nirvana,0.00127,0.298,0.923,0.011,11,0.188,-4.147,1,0.0801,122.302,4,0.179,,,"Chad Channing, Kurt Cobain, Krist Novoselic",Pop/Rock,"Alternative/Indie Rock, Grunge, Alternative Pop/Rock","Aggressive, Angst-Ridden, Raucous, Reckless, Visceral, Volatile, Acerbic, Cathartic, Brooding","Cool & Cocky, Hanging Out, Guys Night Out",3:35:54,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, Grunge","March, 1987 - February 5, 1994",,"Acerbic, Aggressive, Angst-Ridden, Cathartic, Fiery, Intense, Reckless, Tense/Anxious, Visceral, Bleak, Crunchy, Fierce, Spooky, Unsettling, Volatile, Cynical/Sarcastic, Gloomy, Manic, Paranoid, Rebellious, Angry, Brooding, Confrontational, Energetic, Harsh, Plaintive, Raucous, Reflective, Snide, Somber, Urgent, Yearning, Eerie, Intimate, Melancholy, Weary, Witty, Wry","Feeling Blue, Introspection, Revolution, Heartache, Rainy Day, Guys Night Out, Loss/Grief, Breakup",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
They Hung Him On A Cross,With The Lights Out,box set,115,2004,Nirvana,0.895,0.333,0.402,0,4,0.0955,-6.974,1,0.0317,94.488,4,0.374,Jack Endino,Traditional,Huddie Ledbetter,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, Grunge","Angst-Ridden, Cathartic, Intense, Gloomy, Brooding, Reflective, Somber, Urgent, Yearning, Eerie, Intimate, Melancholy, Weary","Feeling Blue, Introspection, Rainy Day, Late Night, Reflection",3:35:54,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, Grunge","March, 1987 - February 5, 1994",,"Acerbic, Aggressive, Angst-Ridden, Cathartic, Fiery, Intense, Reckless, Tense/Anxious, Visceral, Bleak, Crunchy, Fierce, Spooky, Unsettling, Volatile, Cynical/Sarcastic, Gloomy, Manic, Paranoid, Rebellious, Angry, Brooding, Confrontational, Energetic, Harsh, Plaintive, Raucous, Reflective, Snide, Somber, Urgent, Yearning, Eerie, Intimate, Melancholy, Weary, Witty, Wry","Feeling Blue, Introspection, Revolution, Heartache, Rainy Day, Guys Night Out, Loss/Grief, Breakup",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grey Goose,With The Lights Out,box set,275,2004,Nirvana,0.00348,0.31,0.644,0.806,4,0.215,-5.025,1,0.0341,107.677,4,0.228,Jack Endino,Traditional,"Huddie Ledbetter, Alan Lomar, John Lomar",Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, Grunge","Angst-Ridden, Cathartic, Intense, Visceral, Bleak, Crunchy, Gloomy, Brooding, Somber, Yearning, Eerie, Weary","Cool & Cocky, Feeling Blue, Introspection, Late Night, Reflection",3:35:54,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, Grunge","March, 1987 - February 5, 1994",,"Acerbic, Aggressive, Angst-Ridden, Cathartic, Fiery, Intense, Reckless, Tense/Anxious, Visceral, Bleak, Crunchy, Fierce, Spooky, Unsettling, Volatile, Cynical/Sarcastic, Gloomy, Manic, Paranoid, Rebellious, Angry, Brooding, Confrontational, Energetic, Harsh, Plaintive, Raucous, Reflective, Snide, Somber, Urgent, Yearning, Eerie, Intimate, Melancholy, Weary, Witty, Wry","Feeling Blue, Introspection, Revolution, Heartache, Rainy Day, Guys Night Out, Loss/Grief, Breakup",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ain'T It A Shame,With The Lights Out,box set,121,2004,Nirvana,8.57E-06,0.419,0.973,0.000159,4,0.28,-5.172,1,0.0606,113.399,4,0.592,,,Huddie Ledbetter,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, Grunge","Acerbic, Aggressive, Cathartic, Fiery, Reckless, Visceral, Crunchy, Volatile, Rebellious, Energetic, Raucous, Urgent, Witty, Wry","Cool & Cocky, Hanging Out, Guys Night Out",3:35:54,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, Grunge","March, 1987 - February 5, 1994",,"Acerbic, Aggressive, Angst-Ridden, Cathartic, Fiery, Intense, Reckless, Tense/Anxious, Visceral, Bleak, Crunchy, Fierce, Spooky, Unsettling, Volatile, Cynical/Sarcastic, Gloomy, Manic, Paranoid, Rebellious, Angry, Brooding, Confrontational, Energetic, Harsh, Plaintive, Raucous, Reflective, Snide, Somber, Urgent, Yearning, Eerie, Intimate, Melancholy, Weary, Witty, Wry","Feeling Blue, Introspection, Revolution, Heartache, Rainy Day, Guys Night Out, Loss/Grief, Breakup",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
